,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-07-02 00:00:00+05:30,2.22322940826416,2.2903195712840057,2.2209161217400304,2.22322940826416,110800,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2001-07-03 00:00:00+05:30,2.290319725424608,2.290319725424608,2.197781639385953,2.220916271209717,77520,0.0,0.0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2001-07-04 00:00:00+05:30,2.2440507844478583,2.2671854173236112,2.2093490557624387,2.239423990249634,49360,0.0,0.0
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2001-07-05 00:00:00+05:30,2.2671856850283643,2.2880068129494173,2.220916634441711,2.234797239303589,62700,0.0,0.0
4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2001-07-06 00:00:00+05:30,2.2440506824052804,2.2440506824052804,2.1746470075621893,2.220916271209717,117800,0.0,0.0
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2001-07-09 00:00:00+05:30,2.197781537767705,2.2440505786477027,2.174646907013611,2.2024085521698,142180,0.0,0.0
6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2001-07-10 00:00:00+05:30,2.176960669240677,2.220916428697135,2.1283781154682955,2.165393352508545,94600,0.0,0.0
7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2001-07-11 00:00:00+05:30,2.290318901820069,2.290318901820069,2.1283771991729736,2.1283771991729736,77780,0.0,0.0
8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2001-07-12 00:00:00+05:30,2.151511822677468,2.174646225553841,2.1283771991729736,2.1283771991729736,35400,0.0,0.0
9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2001-07-13 00:00:00+05:30,2.128378018652408,2.21628931293819,2.082108974456787,2.082108974456787,80000,0.0,0.0
10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2001-07-16 00:00:00+05:30,2.0821088976103064,2.128377940098229,2.058974266052246,2.058974266052246,41900,0.0,0.0
11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2001-07-17 00:00:00+05:30,2.0358399920125674,2.128378083210688,2.0358399920125674,2.0890493392944336,89780,0.0,0.0
12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,2001-07-18 00:00:00+05:30,2.08210852198315,2.1029296425034865,1.947928212661155,2.077481508255005,60800,0.0,0.0
13,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,2001-07-19 00:00:00+05:30,2.0682281815189403,2.0821090052973346,2.0404667545903608,2.061287879943848,69100,0.0,0.0
14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,2001-07-20 00:00:00+05:30,2.0358396925435485,2.079795224239809,2.0150185699296745,2.017332077026367,57060,0.0,0.0
15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,2001-07-23 00:00:00+05:30,1.927107158217799,2.035839557647705,1.927107158217799,2.035839557647705,2100,0.0,0.0
16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,2001-07-24 00:00:00+05:30,1.642552330361748,2.0127049510988333,1.642552330361748,1.84844970703125,94120,0.0,0.0
17,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,2001-07-25 00:00:00+05:30,1.8391965030008608,1.9618095443667216,1.7906139438742767,1.927107810974121,144780,0.0,0.0
18,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,2001-07-26 00:00:00+05:30,1.9433013200759888,1.9594956485058728,1.880838175249262,1.9433013200759888,74480,0.0,0.0
19,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,2001-07-27 00:00:00+05:30,1.9409885338233392,1.966436455587128,1.9016597870613383,1.9571826457977293,94060,0.0,0.0
20,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,2001-07-30 00:00:00+05:30,1.855390788825548,1.9548691916234504,1.855390788825548,1.9178539514541624,67840,0.0,0.0
21,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,2001-07-31 00:00:00+05:30,1.899345790059268,1.966435948902582,1.899345790059268,1.9433013200759888,55520,0.0,0.0
22,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,2001-08-01 00:00:00+05:30,1.9456151542942144,1.9895709123315044,1.9433016468968392,1.9641227722167969,89700,0.0,0.0
23,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2001-08-02 00:00:00+05:30,1.9479285050108497,1.9664361214447803,1.920167080359953,1.9525552988052368,37340,0.0,0.0
24,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,2001-08-03 00:00:00+05:30,1.9895703494062853,1.9965106490065267,1.9433010970629536,1.991883635520935,93360,0.0,0.0
25,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,2001-08-06 00:00:00+05:30,1.9895708560943604,2.0011379514978627,1.9895708560943604,1.9895708560943604,2022020,0.0,0.0
26,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,2001-08-07 00:00:00+05:30,1.989570685270306,2.0127050947191987,1.9664360551932296,1.9803168773651123,126520,0.0,0.0
27,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,2001-08-08 00:00:00+05:30,1.9941985333660648,2.024273480117492,1.971064111684559,1.9988255500793457,55400,0.0,0.0
28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,2001-08-09 00:00:00+05:30,1.989570745387954,2.008078361757575,1.989570745387954,2.003451347351074,38960,0.0,0.0
29,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,2001-08-10 00:00:00+05:30,1.9965111574621024,2.010391760197586,1.9895708560943604,1.9895708560943604,27680,0.0,0.0
30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2001-08-13 00:00:00+05:30,2.0358398995929776,2.0358398995929776,1.9895708560943604,1.9895708560943604,21700,0.0,0.0
31,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,2001-08-14 00:00:00+05:30,2.012705267529568,2.0242725835612725,1.9895708560943604,1.9895708560943604,78620,0.0,0.0
32,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,2001-08-15 00:00:00+05:30,1.9895708560943604,1.9895708560943604,1.9895708560943604,1.9895708560943604,0,0.0,0.0
33,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,2001-08-16 00:00:00+05:30,1.9895708131046184,2.0312128410394905,1.9895708131046184,1.9941976070404053,84280,0.0,0.0
34,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,2001-08-17 00:00:00+05:30,1.9895708560943604,2.012705267529568,1.9895708560943604,1.9895708560943604,79700,0.0,0.0
35,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,2001-08-20 00:00:00+05:30,1.9895708560943604,2.008078473493807,1.9895708560943604,1.9895708560943604,15700,0.0,0.0
