,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996-01-01 00:00:00+05:30,2.434930292935965,2.4441071189010204,2.4049525367480373,2.4379892349243164,10242229,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1996-01-02 00:00:00+05:30,2.434930622301288,2.444107449507664,2.386598999808786,2.392716884613037,16954313,0.0,0.0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1996-01-03 00:00:00+05:30,2.3927165567371222,2.4471660565726143,2.3865986727712105,2.3933284282684326,13514114,0.0,0.0
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1996-01-04 00:00:00+05:30,2.355397789265996,2.355397789265996,2.263628890376418,2.317466735839844,34785820,0.0,0.0
4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1996-01-05 00:00:00+05:30,2.289324325293365,2.300336351798597,2.2483341225257107,2.271582126617432,30138033,0.0,0.0
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1996-01-08 00:00:00+05:30,2.2575111906346232,2.263628867761944,2.1669660359241454,2.186543226242065,36752157,0.0,0.0
6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1996-01-09 00:00:00+05:30,2.1412703468093683,2.1944963151781094,2.1412703468093683,2.176142454147339,36964108,0.0,0.0
7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1996-01-10 00:00:00+05:30,2.1761427318652835,2.217744600484968,2.1412706200769565,2.1645188331604004,35923053,0.0,0.0
8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1996-01-11 00:00:00+05:30,2.16574230117993,2.226309695102182,2.15840088076144,2.2152974605560303,27719296,0.0,0.0
9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1996-01-12 00:00:00+05:30,2.2152971973511786,2.250169303910225,2.193272523038848,2.2067320346832275,31593194,0.0,0.0
10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1996-01-15 00:00:00+05:30,2.1932724750780097,2.218967962519974,2.183483985176008,2.18837833404541,13352034,0.0,0.0
11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1996-01-16 00:00:00+05:30,2.188378575741072,2.2024497523558946,2.166965978929723,2.184096097946167,19465667,0.0,0.0
12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,1996-01-17 00:00:00+05:30,2.165742075034742,2.181648865314688,2.098445139354649,2.1100690364837646,25512510,0.0,0.0
13,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,1996-01-18 00:00:00+05:30,2.080702460322017,2.095385504062116,2.03114752543392,2.0654077529907227,31930712,0.0,0.0
14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,1996-01-19 00:00:00+05:30,2.040324446708444,2.07274947719446,2.031147621873947,2.047666072845459,20078367,0.0,0.0
15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,1996-01-22 00:00:00+05:30,2.067855148764239,2.088044205159975,2.0464423494428177,2.0690786838531494,15288982,0.0,0.0
16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1996-01-23 00:00:00+05:30,2.0525611255853464,2.077644330708027,1.957733279566476,1.9870991706848145,16752158,0.0,0.0
17,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,1996-01-24 00:00:00+05:30,1.987098980936836,2.2501694795682567,1.9271436689280328,1.960180163383484,20708877,0.0,0.0
18,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,1996-01-25 00:00:00+05:30,1.9577329405748456,1.9644626963997207,1.905730716495948,1.9179664850234983,15920383,0.0,0.0
19,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,1996-01-26 00:00:00+05:30,1.9179664850234983,1.9179664850234983,1.9179664850234983,1.9179664850234983,0,0.0,0.0
20,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,1996-01-29 00:00:00+05:30,1.8971657279707668,2.018912176371044,1.8971657279707668,2.005452871322632,32353724,0.0,0.0
21,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,1996-01-30 00:00:00+05:30,2.0433842128666555,2.080091734853641,1.9822051481129177,2.022583484649658,32019768,0.0,0.0
22,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,1996-01-31 00:00:00+05:30,2.031148898216387,2.116799732833559,2.015854180547929,2.0427730083465576,34765337,0.0,0.0
23,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,1996-02-01 00:00:00+05:30,2.025641759912609,2.095385973507458,2.025641759912609,2.088656425476074,18475375,0.0,0.0
24,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,1996-02-02 00:00:00+05:30,2.132093991485938,2.2666881015024662,2.10456350560972,2.240993022918701,39733722,0.0,0.0
25,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,1996-02-05 00:00:00+05:30,2.337043289902367,2.471637555151396,2.2452746238411403,2.3284783363342285,68921537,0.0,0.0
